stemming;anjuran;larangan;informasi
['bila', 'hendak', 'pergi', 'beliau', 'laku', 'undi', 'istriistri', 'beliau', 'siapa', 'nama', 'keluar', 'arti', 'dia', 'turut', 'serta', 'nabi', 'suatu', 'hari', 'beliau', 'undi', 'antara', 'peperangan', 'beliau', 'laku', 'lalu', 'keluar', 'undi', 'bagi', 'aku', 'berangkat', 'sama', 'nabi', 'turun', 'ayat', 'hijab'];0;0;1
['aku', 'lihat', 'nabi', 'makan', 'daging', 'paha', 'depan', 'kambing', 'langsung', 'potong', 'dari', 'kemudian', 'kumandang', 'seru', 'shalat', 'beliau', 'shalat', 'berwudhu', 'cerita', 'abu', 'al', 'yaman', 'abar', 'syuaib', 'az', 'zuhriy', 'tambah', 'lalu', 'beliau', 'lempar', 'pisau', 'beliau'];0;0;1
['orang', 'lebih', 'malu', 'anak', 'gadis', 'perawan', 'pingit', 'kamar', 'cerita', 'kepada', 'muhammad', 'bin', 'basysyar', 'cerita', 'yahya', 'ibnu', 'mahdiy', 'dua', 'kata', 'cerita', 'syubah', 'hadits', 'apabila', 'beliau', 'suka', 'nali', 'wajah', 'beliau'];0;0;1
['jangan', 'kalian', 'cela', 'sahabatsahabatku', 'anda', 'salah', 'orang', 'kalian', 'menginfaqkan', 'emas', 'banyak', 'bukit', 'uhud', 'sama', 'satu', 'timbang', 'pahala', 'orang', 'tengah', 'hadits', 'ikut', 'jarir', 'abdullah', 'bin', 'daud', 'abu', 'muawiyah', 'muhadlir', 'al', 'amasy'];0;1;1
['aku', 'utus', 'orang', 'percaya', 'sebenarbenarnya', 'sahabat', 'rasa', 'penasaran', 'akhir', 'menunggununggu', 'orang', 'maksud', 'rasulullah', 'lalu', 'rasulullah', 'sabda', 'diri', 'wahai', 'abu', 'ubaidah', 'bin', 'jarrah', 'abu', 'ubaidah', 'bin', 'jarrah', 'diri', 'rasulullah', 'sabda', 'dia', 'orang', 'percaya', 'umat'];0;0;1
['jangan', 'kalian', 'pilih', 'aku', 'atas', 'musa', 'manusia', 'hari', 'kiamat', 'pingsan', 'aku', 'pertamatama', 'siuman', 'tak', 'tahu', 'musa', 'siuman', 'lemah', 'samping', 'arsy', 'aku', 'tak', 'tahu', 'musa', 'antara', 'pingsan', 'lalu', 'siuman', 'belum', 'atau', 'antara', 'allah', 'kecuali', 'pingsan'];0;1;1
['jalan', 'surga', 'tibatiba', 'sungai', 'pinggir', 'upa', 'kubahkubah', 'mutiara', 'rongga', 'tanya', 'apa', 'hai', 'jibril', 'jibril', 'jawab', 'ini', 'al', 'tsar', 'allah', 'ikan', 'untuk', 'nyata', 'tanah', 'bau', 'wangi', 'buat', 'minyak', 'misik', 'adzfar', 'hudbah', 'ragu', 'pasti', 'tanah', 'bau'];0;0;1
['pergi', 'kalian', 'sama', 'orang', 'rajam', 'ibnu', 'syihab', 'kata', 'kemudian', 'orang', 'dengar', 'jabir', 'bin', 'abdullah', 'abar', 'jabir', 'kata', 'aku', 'antara', 'rajam', 'rajam', 'tanah', 'lapang', 'kena', 'lempar', 'batu', 'lari', 'diri', 'tangkap', 'harrah', 'rajam'];1;0;1
['hari', 'wafat', 'orang', 'lakilaki', 'shalih', 'mari', 'laksana', 'shalat', 'untuk', 'jabir', 'kata', 'baris', 'lalu', 'nabi', 'shallallahualaihiwasallam', 'laksana', 'shalat', 'sama', 'beliau', 'shalat', 'baris', 'shafshaf', 'belakang', 'kata', 'abu', 'azzubair', 'jabir', 'aku', 'ada', 'shaf', 'dua'];0;0;1
['tidak', 'orang', 'muslim', 'cocok', 'tanam', 'tanam', 'satu', 'tanam', 'lalu', 'tanam', 'makan', 'burung', 'menusia', 'hewan', 'jadi', 'shadaqah', 'bagi', 'kata', 'kewpada', 'muslim', 'cerita', 'kapada', 'aban', 'cerita', 'qatadah', 'cerita', 'anas', 'nabi'];0;0;1
['beliau', 'lalu', 'memilihmilih', 'buah', 'sebut', 'makan', 'anas', 'kata', 'aku', 'lihat', 'beliau', 'aku', 'ambil', 'letak', 'hadap', 'budak', 'sebut', 'kerja', 'kerja', 'anas', 'kata', 'aku', 'sangat', 'suka', 'buah', 'labu', 'semenjak', 'aku', 'lihat', 'rasulullah', 'laku', 'sebut'];0;0;1
['wali', 'siapa', 'beri', 'perak', 'uang', 'aku', 'bebas', 'lalu', 'nabi', 'panggil', 'lalu', 'beri', 'pilih', 'tetap', 'sama', 'suami', 'barirah', 'kata', 'anda', 'suami', 'beri', 'kepada', 'semua', 'jadi', 'tinggal', 'sama', 'lalu', 'barirah', 'pilih', 'diri', 'sendiri'];0;0;1
['aku', 'milik', 'lima', 'nama', 'aku', 'muhammad', 'ahmad', 'aku', 'almahiy', 'hapus', 'maksud', 'allah', 'hapus', 'kafir', 'lalu', 'antara', 'aku', 'alhasyir', 'himpun', 'maksud', 'manusia', 'himpun', 'bawah', 'kaki', 'aku', 'alaqib', 'arti', 'orang', 'nabi', 'tinggal'];0;0;1
['tak', 'orang', 'berita', 'lihat', 'nabi', 'shalat', 'dluha', 'ummu', 'hani', 'ialah', 'sebut', 'beliau', 'hari', 'takluk', 'makkah', 'mandi', 'rumah', 'kemudian', 'shalat', 'delapan', 'rakaat', 'kata', 'ummu', 'hani', 'pernah', 'lihat', 'beliau', 'shalat', 'lebih', 'ringan', 'daripada', 'beliau', 'sempurna', 'ruku', 'sujud'];0;0;1
['jauh', 'kalian', 'perasangka', 'perasangka', 'ungkap', 'paling', 'dusta', 'jangan', 'kalian', 'mencaricari', 'aib', 'orang', 'jangan', 'saling', 'tebar', 'benci', 'jadi', 'kalian', 'orangorang', 'saudara', 'jangan', 'orang', 'lakilaki', 'pinang', 'atas', 'pinang', 'saudara', 'hingga', 'nikah', 'tinggal'];1;1;1
['kalian', 'nyala', 'tungku', 'api', 'apa', 'jawab', 'masak', 'daging', 'keledai', 'kampung', 'beliau', 'sabda', 'buang', 'apa', 'tungku', 'pecah', 'periuk', 'orang', 'lakilaki', 'lalu', 'diri', 'kata', 'wahai', 'rasulullah', 'buang', 'cuci', 'beliau', 'jawab'];0;0;1
['umpama', 'teman', 'shalih', 'teman', 'buruk', 'bagai', 'jual', 'minyak', 'wangi', 'pandai', 'besi', 'jadi', 'jual', 'minyak', 'wangi', 'hadiah', 'kepada', 'kamu', 'beli', 'dari', 'kamu', 'dapat', 'bau', 'wangi', 'pandai', 'besi', 'bakar', 'baju', 'kamu', 'dapat', 'bau', 'sedap'];1;0;1
['tiga', 'jenis', 'orang', 'aku', 'jadi', 'musuh', 'hari', 'qiyamat', 'orang', 'sumpah', 'atas', 'nama', 'lalu', 'ingkar', 'orang', 'jual', 'orang', 'merdeka', 'lalu', 'makan', 'uang', 'harga', 'orang', 'kerja', 'kerja', 'kemudian', 'kerja', 'selesai', 'kerja', 'bayar', 'upah'];0;0;1
['padahal', 'aku', 'orang', 'selalu', 'sandar', 'beliau', 'dada', 'jelang', 'wafat', 'beliau', 'kata', 'ada', 'pangku', 'beliau', 'minta', 'air', 'wadah', 'buat', 'tembaga', 'hingga', 'beliau', 'jatuh', 'pangku', 'aku', 'sadar', 'kalau', 'beliau', 'wafat', 'jadi', 'kapan', 'beliau', 'beri', 'wasiat', 'kepada'];0;0;1
['siapa', 'manusia', 'paling', 'baik', 'rasulullah', 'shallallahu', 'alaihi', 'wa', 'salam', 'bapak', 'jawab', 'abu', 'bakar', 'aku', 'tanya', 'kemudian', 'siapa', 'jawab', 'umar', 'aku', 'khawatir', 'bila', 'kata', 'utsman', 'kemudian', 'aku', 'tanya', 'kemudian', 'kamu', 'kata', 'aku', 'hanya', 'orang', 'lakilaki', 'biasa', 'kaum', 'muslimin'];0;0;1
['pasuk', 'makkah', 'hari', 'takluk', 'makkah', 'pakai', 'topi', 'besi', 'atas', 'kepala', 'beliau', 'lepas', 'orang', 'lakilaki', 'datang', 'ujar', 'si', 'ibnu', 'khathal', 'sembunyi', 'balik', 'tirai', 'kabah', 'spontan', 'rasulullah', 'ujar', 'bunuh', 'kata', 'malik', 'tahu', 'nabi', 'adan', 'ihram', 'wallahu', 'alam'];0;0;1
['orangorangpun', 'apabila', 'mau', 'puasa', 'salah', 'orang', 'ikat', 'kaki', 'benang', 'putih', 'benang', 'hitam', 'terus', 'makan', 'hingga', 'nampak', 'dua', 'benang', 'sebut', 'lalu', 'allah', 'turun', 'ayat', 'mal', 'fajri', 'waktu', 'fajar', 'akhir', 'erti', 'maksud', 'waktu', 'malam', 'siang'];0;0;1
['rasulullah', 'laku', 'thawaf', 'tetap', 'ada', 'atas', 'unta', 'kali', 'beliau', 'rukun', 'yamani', 'beliau', 'beri', 'isyarat', 'pada', 'takbir', 'mud', 'zainab', 'kata', 'nabi', 'sabda', 'benteng', 'halang', 'yajuj', 'majuj', 'buka', 'lalu', 'beliau', 'bentuk', 'jarijemarinya', 'angka', 'sembilan', 'puluh'];0;0;1
['terapi', 'obat', 'tiga', 'cara', 'minum', 'madu', 'bekam', 'kay', 'tempel', 'besi', 'panas', 'daerah', 'luka', 'aku', 'larang', 'ummatku', 'obat', 'kay', 'hadits', 'rafak', 'nabi', 'riwayat', 'al', 'qumi', 'laits', 'mujahid', 'ibnu', 'abbas', 'nabi', 'minum', 'madu', 'bekam'];0;1;1
['daerah', 'suci', 'haram', 'madinah', 'buah', 'batu', 'hitam', 'bagaimana', 'aku', 'sabda', 'kemudian', 'nabi', 'datang', 'desa', 'banu', 'haritsah', 'sabda', 'aku', 'pandang', 'seperti', 'kalian', 'ada', 'luar', 'tanah', 'haram', 'kemudian', 'beliau', 'diam', 'jenak', 'lalu', 'sabda', 'bahkan', 'kalian', 'ada', 'tanah', 'haram'];0;0;1
['orang', 'wanita', 'siksa', 'sebab', 'urung', 'ekor', 'kucing', 'hingga', 'mati', 'lapar', 'lalu', 'wanita', 'itu', 'masuk', 'neraka', 'nafi', 'kata', 'beliau', 'kata', 'sungguh', 'allah', 'maha', 'tahu', 'kamu', 'beri', 'makan', 'minum', 'engkau', 'urung', 'biar', 'liar', 'makan', 'serangga', 'tanah'];0;0;1
['raja', 'heraklius', 'kata', 'kepada', 'aku', 'tanya', 'kepada', 'apa', 'perintah', 'kalian', 'lalu', 'kamu', 'jawab', 'perintah', 'kalian', 'shalat', 'bershadaqah', 'zakat', 'jauh', 'diri', 'buat', 'buruk', 'tunai', 'janji', 'melaksankan', 'amanah', 'lalu', 'kata', 'antara', 'sifatsifat', 'orang', 'nabi'];1;0;1
['kamu', 'gembira', 'tahu', 'jahil', 'orang', 'arab', 'baca', 'firman', 'allah', 'subhaanahu', 'wa', 'taala', 'mulai', 'sungguh', 'rugi', 'orangorang', 'bunuh', 'anakanak', 'bodoh', 'ilmu', 'firman', 'sungguh', 'sesat', 'dapat', 'tunjuk', 'qs', 'alanam', 'ayat'];0;0;1
['khadijah', 'radiallahu', 'anha', 'tinggal', 'dunia', 'hijrah', 'nabi', 'shallallahu', 'alaihi', 'wa', 'salam', 'madinah', 'selang', 'tiga', 'tahun', 'lalu', 'beliau', 'tinggal', 'madinah', 'tahun', 'masa', 'kemudian', 'beliau', 'nikah', 'aisyah', 'radiallahu', 'anha', 'usia', 'enam', 'tahun', 'kemudian', 'tinggal', 'sama', 'usia', 'sembilan', 'tahun'];0;0;1
['sungguh', 'ingat', 'kalian', 'dajjal', 'orang', 'nabi', 'ingat', 'kaum', 'dajjal', 'jelas', 'kalian', 'tentang', 'suatu', 'pernah', 'jelas', 'orang', 'nabi', 'kaum', 'sungguh', 'dajjal', 'buta', 'belah', 'sedang', 'allah', 'buta', 'belah'];0;0;1
['beri', 'hadiah', 'rasulullah', 'ekor', 'keledai', 'liar', 'beliau', 'sedang', 'ada', 'abwa', 'waddan', 'ada', 'ihram', 'lalu', 'beliau', 'menolaklnya', 'shabu', 'kata', 'beliau', 'tahu', 'raut', 'wajah', 'hadiah', 'tolak', 'beliau', 'kata', 'maksud', 'tolak', 'hadiah', 'sedang', 'ada', 'ihram'];0;0;1
['pegilah', 'kurma', 'shadaqahkanlah', 'orang', 'kata', 'orang', 'lebih', 'butuh', 'wahai', 'rasulullah', 'dzat', 'utus', 'haq', 'antara', 'duduk', 'keluarga', 'lebih', 'butuh', 'banding', 'beliau', 'kata', 'pulang', 'kamu', 'ilah', 'makan', 'keluarga'];1;0;1
['nabi', 'datang', 'aku', 'pernah', 'lihat', 'duduk', 'madinah', 'gembira', 'rupa', 'senang', 'gembira', 'datang', 'beliau', 'sampaisampai', 'anakanak', 'kecil', 'hamba', 'sahaya', 'seru', 'rasulullah', 'datang', 'tidak', 'beliau', 'datang', 'hingga', 'aku', 'selesai', 'baca', 'surat', 'al', 'ala', 'suratsurat', 'misal'];0;0;1
['beliau', 'berwudlu', 'percik', 'sisa', 'air', 'wudlunya', 'kepada', 'aku', 'sadar', 'nyata', 'nabi', 'ada', 'depan', 'lalu', 'aku', 'kata', 'wahai', 'rasulullah', 'bagaimana', 'cara', 'aku', 'urus', 'harta', 'benda', 'bagaimana', 'cara', 'aku', 'putus', 'harta', 'benda', 'beliau', 'tetap', 'jawab', 'turun', 'ayat', 'harta', 'waris'];0;0;1
['celaka', 'kamu', 'kamu', 'penggal', 'leher', 'saudara', 'beliau', 'kata', 'hingga', 'tiga', 'kali', 'bila', 'salah', 'orang', 'kalian', 'puji', 'teman', 'mustahil', 'hendak', 'ucap', 'aku', 'kira', 'fulan', 'allah', 'lah', 'nila', 'aku', 'suci', 'orang', 'atas', 'allah', 'walaupun', 'tahu'];0;0;1
['jadi', 'kamu', 'dunia', 'seakanakan', 'orang', 'asing', 'orang', 'embara', 'ibnu', 'umar', 'kata', 'bila', 'kamu', 'ada', 'sore', 'hari', 'jangan', 'kamu', 'tunggu', 'datang', 'waktu', 'pagi', 'bila', 'kamu', 'ada', 'pagi', 'hari', 'jangan', 'tunggu', 'waktu', 'sore', 'guna', 'waktu', 'sehat', 'sakit', 'hidup', 'mati'];1;1;1
['sungguh', 'putus', 'kalian', 'dua', 'kitabullah', 'adapun', 'hamba', 'sahaya', 'kambing', 'kembali', 'kepada', 'anak', 'lakilaki', 'dera', 'ratus', 'kali', 'asing', 'lama', 'tahun', 'adapun', 'engkau', 'wahai', 'unais', 'lengkap', 'unais', 'al', 'aslami', 'temu', 'si', 'wanita', 'rajam', 'unais', 'segera', 'temu', 'si', 'wanita', 'rajam'];0;0;1
['sungguh', 'allah', 'kaya', 'tinggi', 'derajat', 'kalian', 'islam', 'muhammad', 'abu', 'abdullah', 'kata', 'sini', 'tulis', 'allah', 'kaya', 'kalian', 'padahal', 'redaksi', 'hanyasanya', 'tinggi', 'derajat', 'kalian', 'lihat', 'asli', 'kitab', 'judul', 'alitisham', 'karang', 'imam', 'bukhari', 'lain'];0;0;1
['binatang', 'gembala', 'celaka', 'tidak', 'tuntut', 'bela', 'denda', 'gali', 'sumur', 'celaka', 'tidak', 'tuntut', 'bela', 'denda', 'gali', 'barang', 'tanbang', 'celaka', 'tidak', 'tuntut', 'bela', 'denda', 'harta', 'pendam', 'bila', 'temu', 'orang', 'zakat', 'lima'];0;0;1
['suatu', 'negeri', 'masuk', 'dajjal', 'makkah', 'madinah', 'satu', 'pintu', 'masuk', 'pintupintu', 'gerbang', 'malaikat', 'bar', 'jaga', 'kemudian', 'madinah', 'guncang', 'banyak', 'tiga', 'kali', 'allah', 'keluar', 'orangorang', 'kafir', 'munafiq', 'daripada'];0;0;1
['al', 'tsar', 'jelas', 'baik', 'beri', 'allah', 'kepada', 'abu', 'bisyr', 'kata', 'aku', 'kata', 'said', 'bin', 'jubair', 'orangorang', 'anggap', 'sungai', 'surga', 'said', 'kata', 'sungai', 'surga', 'rupa', 'baik', 'beri', 'allah', 'beliau'];0;0;1
['orang', 'nabi', 'beri', 'keistimewaankeistimewaan', 'khusus', 'beri', 'manusia', 'lain', 'orangorang', 'iman', 'pada', 'beri', 'pada', 'wahyu', 'allah', 'turun', 'kepada', 'aku', 'harap', 'nabi', 'paling', 'banyak', 'ikut', 'hari', 'kiamat'];0;0;1
['beri', 'rasulullah', 'shuhaib', 'marwan', 'kata', 'siapa', 'jadi', 'saksi', 'atas', 'kalian', 'dua', 'perkara', 'jawab', 'ibnu', 'umar', 'lalu', 'marwan', 'panggil', 'saksi', 'rasulullah', 'memang', 'beri', 'shuhaib', 'rumah', 'satu', 'kamar', 'kemudian', 'marwan', 'putus', 'saksi'];0;0;1
['sungguh', 'anak', 'sayyid', 'pimpin', 'moga', 'allah', 'damai', 'kelompok', 'besar', 'kaum', 'muslimin', 'lewat', 'tangan', 'kata', 'abu', 'abdullah', 'albukhariy', 'kata', 'kepada', 'ali', 'bin', 'abdullah', 'sungguh', 'riwayat', 'tetap', 'dasar', 'apa', 'dengar', 'alhasan', 'abu', 'bakarah', 'lafazh', 'hadits'];0;0;1
['anak', 'milik', 'suami', 'meni', 'sah', 'zina', 'bagi', 'batu', 'rajam', 'kemudian', 'beliau', 'kata', 'saudah', 'binti', 'zamah', 'hijab', 'tutup', 'diri', 'dari', 'beliau', 'lihat', 'ada', 'mirip', 'anak', 'sebut', 'utbah', 'sejak', 'pernah', 'lihat', 'saudah', 'hingga', 'tinggal'];1;0;1
['jangan', 'kalian', 'makan', 'daging', 'keledai', 'sedikit', 'tumpah', 'periukperiuk', 'ibnu', 'abu', 'aufa', 'kata', 'kemudian', 'bincang', 'larang', 'keledai', 'masuk', 'bagi', 'lima', 'ghanimah', 'rampas', 'perang', 'bagi', 'kata', 'larang', 'mutlak', 'keledai', 'makan', 'kotor'];0;1;1
['allahumma', 'rabban', 'naasi', 'mudzhibil', 'basa', 'isyfii', 'anta', 'syaafi', 'laa', 'syaafiya', 'illa', 'anta', 'syifaaan', 'laa', 'yughaadiru', 'saqama', 'allah', 'rabb', 'manusia', 'dzat', 'hilang', 'rasa', 'sakit', 'sembuh', 'sungguh', 'engkau', 'maha', 'sembuh', 'sembuh', 'engkau', 'sembuh', 'sisa', 'rasa', 'sakit'];0;0;1
['keluarga', 'muhammad', 'shallallahualaihi', 'wa', 'sallam', 'pernah', 'kenyang', 'roti', 'gandum', 'lauk', 'lama', 'tiga', 'hari', 'berturutturut', 'hingga', 'temu', 'allah', 'sedang', 'ibnu', 'katsir', 'tutur', 'abar', 'sufyan', 'cerita', 'abdurrahman', 'ayah', 'bahwasanya', 'kata', 'aisyah'];0;0;1
['aku', 'masuk', 'surga', 'tak', 'tahu', 'aku', 'ada', 'buah', 'istana', 'emas', 'aku', 'tanya', 'milik', 'siapa', 'jawab', 'milik', 'orang', 'quraisy', 'tiada', 'halang', 'masuk', 'hai', 'ibnul', 'khattab', 'aku', 'tahu', 'cemburu', 'umar', 'jawab', 'hadap', 'aku', 'cemburu', 'rasulullah'];0;0;1
['bawa', 'orang', 'rajam', 'ibnu', 'syihab', 'kata', 'cerita', 'kepada', 'orang', 'dengar', 'jabir', 'bin', 'abdullah', 'kata', 'aku', 'masuk', 'antara', 'rajam', 'tanah', 'lapang', 'yunus', 'mamar', 'ibnu', 'juraij', 'riwayat', 'az', 'zuhri', 'abu', 'salamah', 'jabir', 'nabi', 'shallallahu', 'alaihi', 'wa', 'salam'];0;0;1
['sahabat', 'quba', 'sedang', 'laku', 'shalat', 'subuh', 'tibatiba', 'orang', 'utus', 'datang', 'kata', 'rasulullah', 'malam', 'tadi', 'turun', 'kepada', 'ayat', 'alquran', 'isi', 'perintah', 'hadap', 'kabah', 'waktu', 'wajah', 'sedang', 'hadap', 'arah', 'syam', 'spontan', 'maling', 'kabah'];1;0;1
['bendera', 'perang', 'pegang', 'zaid', 'lalu', 'bunuh', 'kemudian', 'pegang', 'jafar', 'lalu', 'bunuh', 'kemudian', 'pegang', 'abdullah', 'bin', 'rawahah', 'dia', 'bunuh', 'nampak', 'dua', 'mata', 'rasulullah', 'linang', 'akhir', 'bendera', 'pegang', 'khalid', 'bin', 'al', 'walid', 'tunggu', 'perintah', 'akhir', 'menang', 'raih'];0;0;1
['bershadaqalah', 'datang', 'kalian', 'suatu', 'zaman', 'orang', 'keliling', 'bawa', 'shadaqahnya', 'dapat', 'orang', 'terima', 'lalu', 'orang', 'kata', 'anda', 'kamu', 'datang', 'bawa', 'kemarin', 'aku', 'terima', 'adapun', 'hari', 'aku', 'butuh'];1;0;1
['hendak', 'jalan', 'kaki', 'kendara', 'yazid', 'bin', 'abu', 'habib', 'kata', 'abu', 'al', 'khair', 'pernah', 'pisah', 'uqbah', 'abu', 'abdullah', 'al', 'bukhariy', 'kata', 'cerita', 'abu', 'ashim', 'ibnu', 'juraij', 'yahya', 'bin', 'ayyub', 'yazid', 'abu', 'al', 'khair', 'uqbah', 'lalu', 'sebut', 'hadits', 'sebut', 'atas'];1;0;1
['singkir', 'aku', 'mau', 'makan', 'abu', 'said', 'lanjut', 'aku', 'diri', 'pergi', 'temu', 'saudara', 'abu', 'qatadah', 'saudara', 'ibu', 'salah', 'orang', 'ahli', 'badr', 'lalu', 'aku', 'cerita', 'kepada', 'abu', 'qatadah', 'jawab', 'sungguh', 'jadi', 'peristiwa', 'kamu', 'alami'];0;0;1
['jauh', 'tujuh', 'perkara', 'binasa', 'sahabat', 'tanya', 'wahai', 'rasulullah', 'beliau', 'sabda', 'syirik', 'allah', 'sihir', 'bunuh', 'jiwa', 'haram', 'allah', 'haq', 'makan', 'riba', 'makan', 'harta', 'anak', 'yatim', 'kabur', 'medan', 'peperangan', 'tuduh', 'orang', 'wanita', 'mumin', 'suci', 'buat', 'zina'];0;1;0
['rasulullah', 'shallallahualaiwasallam', 'pasuk', 'masjidil', 'harom', 'tahun', 'takluk', 'makkah', 'kepala', 'kena', 'tameng', 'tutup', 'beliau', 'lepas', 'orang', 'datang', 'beliau', 'lalu', 'kata', 'sungguh', 'ibnu', 'khothol', 'sedang', 'lindung', 'balik', 'kain', 'tutup', 'kabah', 'beliau', 'sabda', 'bunuh'];0;0;1
['moga', 'allah', 'rahmat', 'nabi', 'luth', 'alaihissalam', 'lindung', 'keluarga', 'kuat', 'anda', 'aku', 'penjara', 'dekam', 'dalam', 'masa', 'tentu', 'bagaimana', 'nabi', 'yusuf', 'alaihissalam', 'alam', 'lalu', 'datang', 'orang', 'seru', 'aku', 'segera', 'penuh', 'minta', 'orang', 'seru'];0;0;1
['dada', 'bidang', 'jarak', 'dua', 'bahu', 'panjang', 'beliau', 'punya', 'rambut', 'hingga', 'sentuh', 'ujung', 'telinga', 'aku', 'pernah', 'lihat', 'beliau', 'kena', 'baju', 'merah', 'pernah', 'lihat', 'lebih', 'bagus', 'baju', 'yusuf', 'bin', 'abu', 'ishaq', 'kata', 'bapak', 'rambut', 'beliau', 'juntai', 'hingga', 'sentuh', 'pundak', 'beliau'];0;0;1
['lalu', 'doa', 'bas', 'beberapa', 'orang', 'quraisy', 'syaibah', 'bin', 'rabiah', 'utbah', 'bin', 'rabiah', 'alwalid', 'bin', 'utbah', 'abu', 'jahal', 'bin', 'hisyam', 'aku', 'saksi', 'sumpah', 'atas', 'nama', 'allah', 'sungguh', 'aku', 'lihat', 'bunuh', 'jasad', 'ubah', 'sengat', 'matahari', 'perang', 'badar', 'hari', 'sangat', 'panas'];0;0;1
['undang', 'nabi', 'hadir', 'acara', 'walimah', 'layan', 'santap', 'isterinya', 'sendiri', 'padahal', 'pengantin', 'wanita', 'kata', 'kalian', 'tahu', 'apa', 'buat', 'wanita', 'rasulullah', 'wanita', 'rendam', 'kurma', 'malam', 'bejana', 'kecil', 'buat', 'batu'];0;0;1
['tahu', 'bahwasanya', 'rajam', 'harus', 'zina', 'meni', 'bukti', 'kuat', 'hamil', 'aku', 'sufyan', 'kata', 'aku', 'hafal', 'umar', 'kata', 'tahu', 'bahwasanya', 'rasulullah', 'shallallahualaihiwasallam', 'pernah', 'rajam', 'rajam', 'tinggal'];1;0;1
['aku', 'lihat', 'kalian', 'laku', 'buat', 'kalian', 'shalat', 'malam', 'hingga', 'aku', 'khawatir', 'wajib', 'atas', 'kalian', 'padahal', 'wajib', 'atas', 'kalian', 'niscaya', 'kalian', 'tak', 'laku', 'shalatlah', 'hai', 'manusia', 'rumah', 'kalian', 'seutamautama', 'shalat', 'orang', 'rumah', 'shalat', 'wajib'];1;0;1
['wala', 'sahaya', 'siapa', 'bebas', 'aisyah', 'radhiyallahuanha', 'kata', 'nabi', 'shallallahualaihiwasallam', 'pernah', 'beri', 'potong', 'daging', 'lalu', 'aku', 'kata', 'daging', 'zakat', 'terima', 'barirah', 'beliau', 'shallallahualaihiwasallam', 'sabda', 'bagi', 'zakat', 'hadiah'];0;0;1
['jadi', 'saksi', 'tahu', 'perkara', 'anak', 'kecil', 'abu', 'said', 'al', 'khudriy', 'abu', 'musa', 'berangkat', 'sama', 'abu', 'said', 'al', 'khudriy', 'temu', 'umar', 'umar', 'kata', 'aku', 'tahu', 'urus', 'rasulullah', 'sungguh', 'aku', 'lalai', 'hiruk', 'pikik', 'pasar', 'maksud', 'giat', 'dagang'];0;0;1
['nabi', 'ibrahim', 'alaihissalam', 'hijrah', 'sama', 'sarah', 'lalu', 'beri', 'ajara', 'siti', 'hajar', 'lalu', 'sarah', 'kata', 'kamu', 'erti', 'allah', 'enyah', 'orang', 'kafir', 'hadiah', 'orang', 'hamba', 'sahaya', 'kata', 'ibnu', 'sirin', 'abu', 'hurairah', 'radhiyallahuanhu', 'nabi', 'hadiah', 'hajar', 'layan'];0;0;1
['ekor', 'anjing', 'sedang', 'berputarputar', 'dekat', 'buah', 'sumur', 'hampir', 'mati', 'haus', 'lalu', 'lihat', 'orang', 'wanita', 'zina', 'zina', 'bani', 'israil', 'lalu', 'wanita', 'lepas', 'sepatu', 'ambil', 'air', 'sepatu', 'kemudian', 'beri', 'minum', 'anjing', 'sebut', 'ampun', 'buat'];0;0;1
['tatkala', 'turun', 'ayat', 'orangorang', 'berat', 'jalan', 'wajib', 'bayar', 'fidya', 'beri', 'makan', 'orang', 'miskin', 'barangsiapa', 'buka', 'hendak', 'bayar', 'fidyah', 'hingga', 'turun', 'ayat', 'telah', 'nasakh', 'hapus', 'ayat', 'sebut', 'abu', 'abdullah', 'kata', 'bukair', 'tinggal', 'yazid'];1;0;1
['bapak', 'az', 'zubair', 'ibu', 'asma', 'bibi', 'aisyah', 'kakek', 'abu', 'bakar', 'nenek', 'shafiyyah', 'aku', 'kata', 'sufyan', 'kena', 'sanad', 'kata', 'ibnu', 'jubair', 'cerita', 'tibatiba', 'sibuk', 'orang', 'sebut', 'ibnu', 'juraij'];0;0;1
['malam', 'rasulullah', 'isra', 'iliya', 'hidang', 'beliau', 'bejana', 'khamer', 'susu', 'lalu', 'beliau', 'pandang', 'dua', 'ambil', 'bejana', 'isi', 'susu', 'jibril', 'alaihis', 'salam', 'kata', 'segala', 'puji', 'allah', 'tunjuk', 'fitrah', 'sekira', 'engkau', 'ambil', 'khamer', 'umat', 'sesat'];0;0;1
['tiga', 'jenis', 'orang', 'yag', 'aku', 'perang', 'lawan', 'hari', 'qiyamat', 'orang', 'sumpah', 'atas', 'nama', 'lalu', 'ingkar', 'orang', 'jual', 'orang', 'merdeka', 'lalu', 'makan', 'uang', 'harga', 'orang', 'kerja', 'kerja', 'kemudian', 'kerja', 'selesai', 'kerja', 'bayar', 'upah'];0;0;1
['surga', 'kemah', 'bundar', 'lengkung', 'buat', 'mutiara', 'julang', 'langit', 'panjang', 'tiga', 'puluh', 'mil', 'sisi', 'sedia', 'orang', 'iman', 'hun', 'orang', 'lihat', 'abu', 'abdush', 'shamad', 'alharits', 'bin', 'ubaid', 'kata', 'abu', 'imran', 'panjang', 'enam', 'puluh', 'mil'];0;0;1
